Instance,Group,ParamSet,MeanDist,StdDist,MeanRuntime,Histories
1,Small-1,Balanced,361.34537492842827,25.833655776457096,0.42466392517089846,"[[442.26052702633666, 442.26052702633666, 442.26052702633666, 442.26052702633666, 439.3916961720312, 439.3916961720312, 442.26052702633666, 442.26052702633666, 442.26052702633666, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 440.97425532691074, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 407.7946561702815, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357, 399.4562536916357], [448.80528180390024, 448.80528180390024, 403.2527305035859, 403.2527305035859, 378.94048657313374, 378.94048657313374, 375.32138781144346, 375.32138781144346, 358.3440031310667, 358.3440031310667, 358.3440031310667, 358.3440031310667, 358.3440031310667, 348.60288786658947, 348.60288786658947, 348.60288786658947, 348.60288786658947, 348.60288786658947, 348.60288786658947, 348.60288786658947, 348.60288786658947, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375, 343.87733691116375], [439.4087589272549, 439.4087589272549, 439.4087589272549, 402.6264582366523, 402.6264582366523, 402.6264582366523, 402.6264582366523, 402.6264582366523, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 394.8433531656248, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 385.1022379011476, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155, 380.20311467850155], [385.10223790114753, 450.8443144012265, 422.70564370563625, 379.77703400469954, 370.9539492498494, 366.4983030565934, 370.9539492498494, 370.9539492498494, 370.9539492498494, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.7727521011676, 361.4015572466685, 361.4015572466685, 361.4015572466685, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464, 356.4872830299464], [448.8154746404548, 420.3273591279176, 389.14664452730426, 362.9760245372577, 358.25047358183184, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.59830152089796, 344.5983015208979, 344.5983015208979, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 344.22710666639875, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894, 326.702886330894]]"
